user_id,age,income,clicks,purchase_amount,session_duration,content_variety,engagement_score,num_transactions,avg_monthly_spend,avg_cart_value,browsing_depth,revisit_rate,scroll_activity,time_on_site,interaction_count,preferred_price_range,discount_usage_rate,wishlist_size,product_views,repeat_purchase_gap (days),churn_risk_score,loyalty_index,screen_brightness,battery_percentage,cart_abandonment_count,browser_version,background_app_count,session_inactivity_duration,network_jitter,region_code,subscriber,label
U5840,59,18757,9,500.0,51.1,0.21218,19.69713,8,46.03,82.89,26,0.181,145,44.0,11,513.33,0.221,0,39,140.0,0.7007533791302766,8.0,2.6,34.0,5,3.43.91,5,19.71,18.0,X123,False,user_3
U0006,,27442,14,500.0,28.95,0.33687,33.90958,5,97.18,115.92,20,0.288,96,12.0,14,469.76,0.327,5,48,127.0,0.5952975264879551,13.0,3.7,64.0,9,3.18.98,4,16.06,72.0,Z999,False,user_1
U9989,28,17474,9,986.25,18.2,0.61896,62.21594,7,372.55,169.92,14,0.395,71,21.0,7,813.9,0.275,2,40,88.0,0.2925992593137995,20.0,1.6,85.0,12,5.18.06,9,27.93,14.0,Z795,False,user_2
U3778,18,16504,9,500.0,5.94,0.4757,45.24533,7,48.02,36.31,6,0.311,9,9.0,13,400.93,0.173,0,41,123.0,0.5105905573096922,16.0,2.8,57.0,3,2.32.04,7,3.86,14.0,Z580,False,user_2
U4912,34,18313,8,500.0,6.23,0.46713,41.89724,7,96.19,66.28,4,0.274,41,16.0,14,481.99,0.231,3,46,130.0,0.5797037747658277,16.0,4.7,93.0,3,2.50.85,4,1.65,39.0,B649,False,user_2
U4164,45,11804,6,500.0,5.31,0.47473,43.99701,3,336.54,232.16,5,0.269,32,14.0,6,464.72,0.1,0,31,113.0,0.6216074919361511,19.0,4.1,32.0,2,1.72.76,8,16.5,29.0,R569,True,user_2
U6917,49,18872,9,500.0,55.44,0.16008,5.85369,9,221.25,79.62,34,0.06,147,76.0,21,564.76,0.215,4,37,163.0,0.8858458668238626,6.0,4.7,52.0,6,9.41.78,7,19.65,6.0,G109,True,user_1
U2590,23,18227,9,500.0,4.35,0.51735,48.54197,4,247.15,160.55,6,0.304,36,0.0,5,556.04,0.177,0,47,108.0,0.6069314372405495,17.0,1.7,55.0,4,9.65.07,12,25.14,3.0,B438,False,user_2
U8645,36,19404,9,3657.72,56.13,0.81525,75.32294,3,782.7,1000.0,34,0.387,150,60.0,6,3601.74,0.516,1,63,68.0,0.26426454992757376,29.0,3.0,19.0,12,4.44.69,6,14.7,30.0,L120,False,user_1
U8202,32,18927,9,550.27,12.19,0.51419,55.92739,6,271.72,117.43,5,0.39,26,5.0,3,454.57,0.131,3,56,104.0,0.45968101837183833,22.0,3.2,51.0,4,9.06.43,14,5.05,6.0,K053,False,user_2
U7586,25,23273,11,500.0,68.72,0.15693,13.84546,11,104.78,37.83,40,0.183,216,78.0,30,575.48,0.261,3,35,156.0,0.8865759066369571,10.0,1.6,66.0,6,8.34.92,5,10.86,10.0,G492,False,user_1
U8811,31,22527,11,500.0,40.22,0.10492,8.11778,4,68.12,138.41,25,0.144,136,31.0,21,518.93,0.3,5,79,161.0,0.8586701159565431,7.0,3.2,12.0,4,2.33.60,8,23.43,6.0,F264,False,user_1
U7608,48,25872,13,500.0,57.69,0.66654,60.1282,3,196.43,172.27,36,0.475,174,67.0,21,437.84,0.318,3,76,90.0,0.3714273243979844,25.0,2.6,65.0,7,6.31.82,15,8.62,59.0,B350,False,user_1
U2945,44,14076,8,500.0,3.28,0.49066,53.41071,5,209.51,57.34,4,0.304,0,0.0,7,385.8,0.245,3,55,98.0,0.4213095005065393,16.0,1.2,53.0,5,6.47.92,7,25.76,9.0,X627,True,user_2
U6743,43,35042,18,500.0,50.05,0.87735,92.1806,8,491.96,39.8,34,0.605,146,58.0,21,432.42,0.353,5,74,39.0,0.10024239520993633,32.0,1.6,38.0,5,4.57.68,13,3.6,9.0,D465,True,user_1
U5197,,31777,16,779.87,35.37,0.80689,75.41063,6,314.59,138.69,18,0.463,100,47.0,12,819.07,0.372,6,75,61.0,0.20580864687583067,28.0,3.1,39.0,1,1.16.49,7,12.73,1.0,X456,True,user_3
U6843,37,22282,11,500.0,7.08,0.5302,57.34901,5,126.97,89.26,7,0.448,33,0.0,12,668.68,0.319,0,60,85.0,0.4140177860133045,24.0,1.6,86.0,4,5.70.58,4,21.36,2.0,N673,True,user_2
U9418,37,28771,16,500.0,8.22,0.48857,47.04435,6,110.98,47.81,8,0.425,18,0.0,6,478.81,0.333,0,68,114.0,0.4989434466225463,24.0,2.7,96.0,5,6.66.13,14,10.7,22.0,Y669,True,user_2
U0760,44,17488,8,500.0,0.22,0.50685,51.2109,7,392.71,75.61,3,0.403,0,3.0,9,416.7,0.234,6,45,105.0,0.5410481430966874,23.0,5.0,37.0,10,5.42.69,13,19.9,48.0,R689,False,user_2
U1805,26,33310,16,1336.18,62.15,0.96089,100.0,5,441.92,220.7,40,0.739,164,63.0,14,1551.9,0.572,3,96,24.0,0.0,43.0,2.9,47.0,4,5.47.38,4,29.51,11.0,V455,False,user_1
U9465,,10000,5,500.0,41.27,0.2165,25.21102,11,200.99,39.14,21,0.155,114,38.0,11,462.81,0.137,0,21,148.0,0.6998423569987294,7.0,3.3,49.0,5,8.92.73,10,1.29,15.0,Z001,True,user_3
U2187,46,32417,17,500.0,10.82,0.50017,55.26826,13,241.56,18.06,12,0.411,30,6.0,14,420.59,0.35,4,102,84.0,0.4625314728481227,24.0,2.8,66.0,4,9.03.76,9,0.98,49.0,M267,False,user_2
U4881,43,17021,9,789.15,26.54,0.70701,65.05672,6,347.74,171.1,18,0.326,62,18.0,13,748.42,0.199,1,52,80.0,0.3428893111000031,21.0,1.6,26.0,2,5.92.34,12,18.06,10.0,Z001,False,user_3
U3763,30,25847,14,990.48,56.35,0.28785,33.38216,12,401.42,83.86,33,0.252,142,60.0,20,944.77,0.343,5,51,131.0,0.7182902518957954,15.0,4.3,37.0,6,9.21.34,6,28.57,12.0,E794,False,user_1
U8291,47,23571,12,500.0,4.02,0.44495,45.23037,6,246.7,74.23,2,0.33,26,0.0,10,627.06,0.337,5,51,120.0,0.5559504951556633,21.0,4.0,16.0,5,4.34.31,7,14.71,37.0,N896,False,user_2
U2417,59,15891,8,500.0,9.01,0.63137,60.12344,3,276.78,143.89,6,0.278,12,13.0,5,332.63,0.238,1,51,86.0,0.4056841090716138,20.0,2.9,3.0,6,1.28.21,8,13.96,23.0,U943,False,user_2
U1545,,20086,9,500.0,45.71,0.81894,78.15407,4,491.88,163.11,27,0.427,117,40.0,8,559.45,0.322,5,34,71.0,0.2495806934049086,25.0,1.9,20.0,4,3.15.90,13,6.78,5.0,Z001,True,user_3
U0367,32,37198,18,500.0,1.48,0.48604,51.7792,8,161.73,24.77,5,0.435,27,0.0,9,498.9,0.44,1,100,98.0,0.49660086419952204,26.0,4.0,6.0,12,2.03.15,7,10.96,12.0,K532,False,user_2
U3106,60,30744,14,500.0,13.54,0.54689,63.61206,7,389.7,18.14,8,0.503,53,26.0,13,444.33,0.245,0,76,90.0,0.39155839605376785,26.0,2.5,26.0,3,1.33.73,7,0.13,23.0,H378,False,user_2
U8985,44,14474,7,500.0,54.01,0.10556,4.5544,4,193.63,159.48,32,0.057,177,64.0,23,466.41,0.226,2,38,180.0,0.9787824948267118,5.0,3.1,37.0,3,6.65.86,13,15.74,15.0,X777,False,user_2
U8463,59,18427,10,500.0,12.98,0.50014,53.59559,4,600.87,79.75,8,0.374,46,3.0,9,474.93,0.239,2,44,93.0,0.4469277485389129,19.0,2.2,8.0,4,1.18.81,6,24.47,7.0,A269,False,user_2
U0526,27,21731,9,500.0,14.05,0.45431,47.7344,4,39.65,168.4,11,0.422,61,5.0,7,508.81,0.267,0,48,109.0,0.4706219447294816,23.0,2.8,96.0,2,6.95.51,7,23.42,18.0,P639,True,user_2
U9768,30,25612,13,500.0,15.98,0.58504,56.30167,6,243.1,77.09,14,0.321,61,24.0,5,454.87,0.367,5,81,99.0,0.42590810205357654,15.0,4.7,15.0,7,4.64.19,8,13.21,34.0,A561,False,user_2
U3650,48,27985,15,2152.96,48.05,0.88704,86.26718,7,478.38,221.27,27,0.636,138,34.0,25,2146.41,0.481,0,71,42.0,0.053076602060772776,33.0,2.3,86.0,4,1.35.84,14,13.12,5.0,Q279,False,user_1
U1341,,16690,8,500.0,7.41,0.61473,58.56194,5,343.14,95.32,5,0.392,6,22.0,7,422.27,0.246,2,46,95.0,0.3809077448144847,24.0,2.7,72.0,4,3.39.38,8,20.33,19.0,X123,False,user_3
U0953,,23070,13,500.0,41.95,0.2046,20.62157,4,199.71,61.61,27,0.296,106,43.0,22,718.19,0.227,6,85,145.0,0.7739997479802442,19.0,3.1,77.0,3,8.17.34,12,28.07,26.0,X123,False,user_3
U2919,54,21827,10,3993.4,78.45,0.67214,66.66862,9,1826.49,374.43,45,0.482,233,73.0,22,4094.33,0.542,3,52,74.0,0.3812458578315903,42.0,2.3,24.0,3,9.96.11,7,22.26,32.0,X733,True,user_1
U3479,30,21299,11,500.0,5.91,0.57368,53.03476,6,364.59,82.78,2,0.342,1,6.0,6,548.86,0.233,3,50,97.0,0.4596150046199505,21.0,4.9,94.0,3,7.79.92,7,14.96,21.0,C822,True,user_2
U6374,53,19297,9,500.0,44.71,0.82362,83.27176,2,138.93,281.13,28,0.506,122,58.0,13,455.62,0.227,1,39,52.0,0.23346773165415385,30.0,1.6,25.0,4,5.41.87,15,27.31,2.0,Q181,False,user_1
U1082,,18157,8,500.0,30.79,0.29661,31.21128,9,359.27,40.38,17,0.163,90,9.0,13,582.15,0.259,2,19,139.0,0.7027768953760198,10.0,1.7,4.0,4,3.75.45,4,29.63,89.0,X123,False,user_1
U5113,,25600,13,500.0,52.21,0.89864,93.56239,7,112.88,89.67,31,0.572,177,62.0,38,529.93,0.251,5,52,40.0,0.0,28.0,3.6,17.0,6,6.14.59,5,21.5,16.0,H206,True,user_1
U1112,27,21457,11,500.0,0.0,0.4693,47.55999,6,126.41,88.81,1,0.349,0,12.0,10,511.91,0.34,1,58,125.0,0.5663356513559399,21.0,3.5,36.0,8,2.38.37,6,27.11,46.0,G106,True,user_2
U6213,,15981,7,930.95,17.6,0.65587,63.85533,9,897.4,123.04,12,0.404,53,14.0,5,877.65,0.205,0,44,80.0,0.39922624404802975,30.0,2.3,10.0,8,4.33.97,5,28.22,6.0,Z999,True,user_1
U6410,,22790,12,648.81,3.69,0.546,53.03106,6,133.93,109.53,3,0.425,0,3.0,4,676.27,0.288,5,55,104.0,0.39866087326375366,25.0,1.5,82.0,6,1.59.21,10,17.1,68.0,X456,False,user_3
U6867,42,24814,12,1372.02,75.07,0.16781,18.29413,4,905.02,388.61,45,0.291,216,76.0,25,1540.38,0.386,9,69,152.0,0.8421685258715454,21.0,1.7,57.0,5,3.61.05,5,8.82,11.0,X164,True,user_2
U4429,,17332,8,500.0,41.65,0.16967,16.80123,8,165.39,87.31,24,0.142,138,49.0,18,508.07,0.238,6,48,146.0,0.8858441913436119,5.0,2.0,93.0,4,9.71.19,13,21.99,2.0,X123,True,user_3
U4226,45,24668,13,500.0,42.73,0.42369,41.85488,6,230.29,65.6,25,0.397,115,35.0,10,473.63,0.319,0,57,128.0,0.49181833903595207,19.0,2.7,60.0,4,9.21.76,11,4.97,16.0,Q292,False,user_1
U2728,51,17157,8,3517.69,70.41,0.6992,72.73423,7,1010.29,449.71,41,0.457,207,70.0,26,3527.61,0.636,6,34,72.0,0.22566105967199507,34.0,3.3,8.0,6,7.55.63,8,10.02,9.0,B060,False,user_1
U9265,60,16451,8,500.0,7.25,0.48811,47.335,5,125.63,160.19,3,0.251,23,6.0,0,504.38,0.184,0,26,104.0,0.5607748594343928,16.0,3.6,55.0,4,5.88.03,9,11.95,36.0,N419,True,user_2
U9548,,24911,11,500.0,17.6,0.52423,52.82439,5,451.82,103.73,15,0.367,63,24.0,3,445.29,0.315,8,62,104.0,0.46082443130551054,25.0,3.8,10.0,3,2.78.90,8,25.43,25.0,V718,False,user_2
U1039,,13831,8,500.0,17.94,0.42354,40.54213,4,220.12,110.78,11,0.289,45,45.0,18,425.88,0.184,0,40,126.0,0.650075458550723,18.0,1.4,94.0,5,5.27.60,9,13.01,1.0,Z999,False,user_1
U9704,,15951,8,500.0,16.76,0.58691,58.40417,6,370.53,47.02,9,0.33,69,9.0,9,579.33,0.259,0,48,86.0,0.45024594817466607,23.0,3.3,66.0,4,3.29.42,14,18.68,5.0,X456,False,user_1
U5531,40,26957,12,500.0,54.28,0.16688,14.6967,4,98.45,92.16,31,0.141,156,55.0,28,620.53,0.342,3,59,158.0,0.8828417144448842,7.0,1.4,36.0,6,1.96.57,7,25.93,0.0,S357,False,user_1
U6127,,30192,14,500.0,48.77,0.20925,22.55076,4,405.33,117.54,29,0.199,153,41.0,18,726.58,0.363,2,60,153.0,0.8178563586888573,10.0,3.7,62.0,11,1.08.62,9,4.08,9.0,X789,False,user_3
U6758,63,27698,14,500.0,54.55,0.8657,86.91153,5,440.5,117.1,34,0.547,160,50.0,12,545.83,0.252,3,77,51.0,0.09479295812461691,29.0,2.4,76.0,5,1.84.70,8,20.3,43.0,E744,False,user_1
U2039,45,26180,13,647.0,18.39,0.52231,51.02765,8,411.7,101.16,10,0.342,66,8.0,7,658.67,0.304,6,45,107.0,0.47400261618775646,18.0,3.5,94.0,3,9.52.76,6,20.27,7.0,D368,True,user_2
U9418,55,25168,12,500.0,53.22,0.19321,23.10276,5,195.63,119.43,30,0.297,190,38.0,38,590.18,0.253,7,56,143.0,0.8434935872795624,13.0,3.0,63.0,1,9.06.40,11,16.51,8.0,Q206,False,user_1
U9306,,10000,2,500.0,29.23,0.69915,63.76519,3,180.0,188.61,16,0.216,83,41.0,2,409.2,0.128,0,2,73.0,0.34501346810475725,10.0,4.3,68.0,5,8.12.77,6,27.2,37.0,Z001,True,user_3
U4087,,28067,12,2622.52,61.29,0.96393,96.91356,4,644.35,465.58,39,0.61,183,65.0,33,2686.78,0.502,8,75,33.0,0.07131602665990897,35.0,1.6,41.0,3,7.94.43,12,15.89,5.0,T284,True,user_2
U3661,33,26676,12,826.21,51.41,0.86715,84.67456,6,284.09,171.24,32,0.57,147,52.0,22,930.09,0.323,0,77,49.0,0.14202208519383472,33.0,3.2,24.0,3,2.39.50,14,4.73,2.0,W624,False,user_1
U8999,42,11485,7,500.0,12.93,0.50278,46.60196,7,112.5,112.56,11,0.255,30,4.0,7,602.42,0.144,0,39,109.0,0.500015933236361,14.0,2.4,37.0,2,6.39.49,11,20.13,5.0,S691,False,user_2
U4842,27,21059,12,500.0,38.09,0.14588,20.65614,8,148.67,37.59,23,0.212,103,37.0,12,666.73,0.241,11,54,145.0,0.750641281020595,15.0,1.2,67.0,3,7.32.16,9,12.51,14.0,X789,False,user_3
U2715,,10000,5,500.0,28.93,0.28508,33.65884,2,181.11,210.8,19,0.201,86,17.0,6,440.16,0.135,2,42,131.0,0.6822220292107665,9.0,3.2,87.0,3,7.04.65,12,29.74,54.0,X789,True,user_3
U7376,,10689,7,789.57,30.78,0.79065,78.47054,6,393.04,156.38,20,0.458,80,31.0,14,740.34,0.139,0,28,60.0,0.26415194170399725,28.0,4.2,67.0,6,3.92.72,13,24.4,9.0,Z001,False,user_3
U0161,,36874,17,500.0,36.73,0.25438,25.70739,4,141.49,142.01,24,0.332,98,40.0,24,478.48,0.421,5,71,147.0,0.7591954520493334,21.0,3.5,96.0,8,6.63.56,9,4.11,51.0,X123,False,user_1
U7417,,21370,12,725.23,17.28,0.62202,68.00268,6,563.92,179.52,13,0.489,4,12.0,7,613.67,0.241,5,40,82.0,0.32685107425475424,29.0,1.4,68.0,7,3.53.59,10,11.2,11.0,X789,True,user_3
U6585,70,17651,9,500.0,5.6,0.51491,50.10468,9,149.09,57.37,3,0.311,37,0.0,11,553.84,0.197,3,46,98.0,0.44972742586101483,16.0,3.7,64.0,3,9.53.58,7,4.71,19.0,N586,False,user_2
U4592,53,20507,11,500.0,78.75,0.77481,73.94407,6,321.5,111.95,49,0.404,260,74.0,29,567.52,0.253,7,37,78.0,0.25731416155478454,26.0,3.9,3.0,2,3.31.01,6,27.14,62.0,Y485,True,user_1
U5515,,21075,12,500.0,27.39,0.36556,40.72789,3,201.15,221.73,16,0.332,91,36.0,25,556.16,0.132,1,74,114.0,0.5966584499213675,18.0,1.5,62.0,6,9.50.22,4,0.92,30.0,Z999,False,user_3
U5386,44,32611,15,500.0,24.95,0.2757,25.92916,10,100.94,59.21,17,0.247,61,27.0,14,514.94,0.501,2,69,133.0,0.7022347769580244,16.0,2.7,9.0,2,1.56.70,6,12.1,25.0,Z001,False,user_3
U2420,27,11096,6,500.0,5.03,0.50493,48.12736,7,370.32,81.52,5,0.274,0,0.0,13,600.58,0.187,0,17,115.0,0.5328177033030798,14.0,2.3,53.0,6,1.21.61,8,6.18,51.0,D858,True,user_2
U9728,37,28073,11,4517.97,60.15,0.8824,88.74575,8,971.56,477.58,32,0.565,156,67.0,16,4575.49,0.749,0,66,43.0,0.08171393387097564,41.0,4.0,59.0,3,3.46.11,5,13.61,22.0,Z042,False,user_1
U5000,,23060,10,500.0,41.89,0.8414,79.06995,10,107.02,61.86,24,0.474,135,47.0,18,439.75,0.255,3,58,62.0,0.19033518075886352,27.0,2.6,65.0,5,6.55.96,14,23.77,69.0,X789,False,user_1
U4953,39,14243,7,500.0,40.16,0.19368,22.37854,8,197.27,52.95,23,0.197,139,42.0,22,205.01,0.197,0,51,137.0,0.8038996471519182,10.0,2.0,87.0,0,2.82.43,5,0.71,48.0,N001,True,user_1
U6095,,22059,13,500.0,30.28,0.29212,34.51982,10,177.44,35.06,19,0.428,93,47.0,16,466.92,0.21,4,48,126.0,0.715514123659787,23.0,3.2,48.0,4,9.66.60,7,7.89,93.0,X123,False,user_1
U7062,39,16240,8,1842.13,53.36,0.9383,100.0,6,1580.87,209.55,30,0.614,172,54.0,23,1846.04,0.371,4,20,29.0,0.057227490806686064,44.0,4.1,49.0,7,9.73.51,11,25.1,26.0,B166,False,user_1
U4687,26,23653,9,2163.0,66.5,0.27263,32.47667,7,848.89,353.32,41,0.32,206,71.0,20,2167.74,0.369,0,60,129.0,0.6663530476872337,24.0,2.7,56.0,5,3.22.24,5,8.78,26.0,P278,True,user_1
U2123,,19106,9,500.0,40.11,0.19932,24.49894,4,172.67,183.54,22,0.238,108,45.0,13,482.08,0.178,0,16,140.0,0.773767937860256,10.0,4.6,35.0,9,7.23.30,13,9.29,1.0,X789,False,user_3
U4117,30,15915,8,500.0,40.2,0.61295,58.89342,5,531.21,53.33,21,0.378,135,49.0,13,446.32,0.174,0,27,92.0,0.43328459506658135,21.0,3.7,29.0,5,7.27.80,12,8.5,4.0,W344,False,user_2
U6192,36,17027,9,500.0,40.03,0.18459,10.39127,6,157.73,56.4,22,0.168,134,38.0,17,415.32,0.296,2,45,171.0,0.9180708607222835,7.0,1.6,12.0,5,6.04.05,12,20.48,24.0,D399,True,user_1
U2461,37,26024,12,500.0,0.0,0.45321,49.1052,6,193.17,52.47,3,0.389,0,0.0,5,396.7,0.255,3,46,100.0,0.5109164466445236,23.0,4.9,84.0,3,7.38.20,13,26.57,24.0,J926,True,user_2
U1780,,24989,12,500.0,43.14,0.80684,74.27445,3,168.68,138.34,27,0.535,141,53.0,17,543.5,0.317,6,62,51.0,0.3059972946683818,25.0,3.9,6.0,9,4.12.15,14,11.27,31.0,X456,False,user_3
U1481,,18817,9,500.0,59.19,0.84252,76.01165,4,103.12,185.46,35,0.473,175,68.0,25,608.83,0.135,5,33,75.0,0.2122778990638392,27.0,2.1,98.0,3,8.60.98,10,29.16,38.0,D845,False,user_1
U3661,38,19906,8,3269.05,37.83,0.81827,80.81253,4,2668.84,794.95,24,0.419,109,51.0,9,3143.93,0.527,0,52,54.0,0.1431621409453314,49.0,2.4,30.0,7,7.02.30,14,4.59,30.0,W624,False,user_1
U7803,,16414,7,500.0,46.14,0.75211,76.24362,7,328.52,17.84,27,0.378,144,50.0,7,493.87,0.301,4,42,62.0,0.2486628266396729,25.0,3.0,71.0,4,8.37.45,15,26.15,23.0,X456,True,user_3
U4485,,23124,11,500.0,28.47,0.76314,69.1654,3,129.57,181.36,16,0.479,90,12.0,11,578.87,0.306,7,57,72.0,0.2928419356375796,26.0,1.3,74.0,6,4.27.58,15,10.63,22.0,X789,False,user_3
U3078,36,15076,9,500.0,12.42,0.48148,54.88464,9,290.82,73.03,6,0.308,50,14.0,20,481.11,0.097,6,41,88.0,0.5247944911036525,22.0,4.6,41.0,1,1.76.09,14,5.08,32.0,Q772,True,user_2
U6711,18,18285,10,500.0,41.56,0.16369,19.34348,5,261.99,99.77,22,0.231,111,42.0,18,571.6,0.235,3,39,148.0,0.7849188121286129,11.0,1.5,42.0,6,2.71.01,13,20.37,10.0,Q027,False,user_1
U7919,39,21016,11,500.0,67.73,0.42454,44.17934,8,344.09,98.25,38,0.398,211,80.0,22,607.83,0.237,3,53,112.0,0.5965392990194136,26.0,1.9,61.0,4,4.74.30,15,7.56,8.0,O220,False,user_1
U0814,32,30374,15,897.96,43.85,0.28767,36.60178,10,170.17,90.58,28,0.322,114,54.0,21,937.4,0.455,0,62,128.0,0.6499039992907296,24.0,3.2,9.0,2,4.95.52,9,4.19,3.0,P998,False,user_1
U9407,38,28945,12,3895.26,64.06,0.80764,85.75334,4,3550.52,1000.0,38,0.609,189,70.0,24,3845.69,0.674,2,79,48.0,0.0834887429483575,65.0,4.2,4.0,6,4.66.54,6,14.7,25.0,K769,False,user_1
U1002,,18355,7,500.0,34.9,0.18675,20.17176,4,245.92,117.52,20,0.184,103,14.0,15,631.51,0.162,0,38,133.0,0.8190211581958987,12.0,4.8,73.0,4,9.26.76,8,5.3,26.0,X456,False,user_3
U7233,37,37033,18,500.0,81.81,0.40941,40.16257,8,256.86,86.49,46,0.382,259,74.0,39,473.25,0.414,8,81,110.0,0.5693100539834398,20.0,1.6,53.0,1,5.32.37,7,15.65,2.0,S591,False,user_1
U0520,37,15350,7,500.0,10.49,0.51288,47.80539,4,533.09,130.12,12,0.313,31,7.0,7,473.26,0.169,1,50,116.0,0.615062369266934,21.0,1.3,100.0,6,2.78.53,4,28.04,23.0,G771,False,user_2
U3004,,21227,12,500.0,46.08,0.16644,15.1464,5,187.01,142.33,26,0.154,134,43.0,20,551.49,0.154,3,59,151.0,0.8139797299503119,10.0,3.9,31.0,5,7.50.88,10,0.12,12.0,X456,False,user_3
U3812,45,25404,13,500.0,9.95,0.51345,47.53342,5,43.65,115.1,8,0.32,51,12.0,19,469.85,0.295,2,78,113.0,0.4847821909677662,12.0,2.2,39.0,2,2.39.45,15,11.01,6.0,C044,False,user_2
U1961,34,28171,14,2556.2,72.11,0.39607,41.55203,4,714.46,631.11,44,0.266,209,87.0,30,2533.82,0.538,0,83,113.0,0.49421474637103247,22.0,1.7,64.0,1,9.96.61,14,18.5,42.0,H617,False,user_1
U2014,46,13529,7,1605.7,22.75,0.66179,65.34316,8,694.46,218.61,13,0.36,61,31.0,10,1568.33,0.315,4,39,88.0,0.31296439657481856,27.0,1.2,69.0,4,5.16.99,7,14.66,47.0,X789,False,user_1
U3632,,19409,9,500.0,43.84,0.2334,22.84802,6,298.3,47.41,24,0.311,103,35.0,15,481.93,0.295,4,32,146.0,0.7976057053674159,17.0,4.9,40.0,7,4.19.02,8,17.7,45.0,X123,False,user_3
U7694,,27348,14,500.0,49.28,0.21436,16.92713,8,132.73,106.11,31,0.15,144,41.0,18,519.7,0.309,7,64,144.0,0.7865030682079215,8.0,4.0,14.0,3,6.12.09,5,0.7,36.0,X123,True,user_3
U4915,44,28459,16,500.0,36.91,0.19968,17.57694,5,260.79,101.48,20,0.189,96,28.0,11,302.73,0.26,0,115,145.0,0.8418601591412316,14.0,2.5,9.0,5,3.74.64,9,16.01,43.0,W796,True,user_1
U8251,25,37935,18,500.0,69.19,0.88549,87.741,7,261.15,51.92,45,0.578,203,68.0,32,490.21,0.388,9,84,38.0,0.12995000834425882,30.0,3.5,2.0,5,3.93.95,5,19.81,27.0,M224,True,user_1
U8093,32,20890,9,967.09,42.15,0.80858,77.21408,7,604.24,135.73,25,0.438,130,50.0,23,790.59,0.305,2,42,71.0,0.18587437899491785,29.0,4.6,38.0,2,2.02.96,5,17.96,8.0,X789,True,user_3
U2446,45,20826,10,500.0,6.43,0.44241,43.40418,10,158.79,69.35,5,0.33,3,16.0,7,459.34,0.319,5,45,106.0,0.5582384486215194,19.0,4.7,29.0,4,6.80.70,6,1.28,2.0,Z424,False,user_2
U4472,29,36920,18,2514.27,42.98,0.84059,85.47913,9,1135.52,197.5,24,0.577,116,39.0,23,2548.08,0.621,0,80,49.0,0.10458697453678562,45.0,3.2,4.0,7,8.43.46,12,3.15,18.0,L136,True,user_2
U6150,53,28451,15,500.0,12.37,0.5003,46.59615,6,73.92,73.09,7,0.373,13,12.0,4,467.25,0.328,5,82,110.0,0.5654365988171219,19.0,4.8,67.0,8,9.65.29,14,20.65,0.0,R249,True,user_2
U2765,,22575,12,500.0,25.54,0.25191,22.45474,5,318.25,71.63,16,0.19,68,42.0,9,570.3,0.264,3,46,148.0,0.699616429576051,12.0,4.1,37.0,4,5.02.99,14,4.36,19.0,X456,True,user_3
U4895,35,26391,12,500.0,41.45,0.20174,17.12996,10,239.72,50.95,28,0.182,110,27.0,10,534.76,0.314,2,51,151.0,0.8552263459593116,12.0,3.3,55.0,4,7.50.51,15,9.29,33.0,X456,True,user_3
U2974,45,18606,9,4206.92,67.69,0.83951,77.61938,5,1560.08,734.4,39,0.475,235,74.0,26,3991.31,0.702,2,48,53.0,0.19197022282264803,40.0,2.6,87.0,6,9.60.18,5,13.36,7.0,W663,False,user_1
U2005,,18275,7,500.0,37.82,0.17885,17.67284,12,276.81,45.03,22,0.152,136,43.0,22,619.79,0.229,0,32,145.0,0.8249741665922655,14.0,4.8,38.0,8,5.03.71,7,13.21,24.0,X456,False,user_3
U0734,39,32253,15,709.28,54.35,0.85609,90.30535,8,135.53,95.89,33,0.701,183,51.0,22,734.25,0.38,0,76,37.0,0.11262076432604454,40.0,1.9,23.0,9,7.47.78,10,1.66,51.0,X946,True,user_1
U6362,36,22929,11,500.0,5.83,0.57263,54.23657,9,198.78,0.0,10,0.38,0,6.0,5,443.08,0.281,0,54,80.0,0.46031902629614174,20.0,3.3,29.0,8,1.08.05,14,13.55,15.0,C276,True,user_2
U4817,37,21679,8,500.0,9.32,0.42838,47.93019,7,506.69,80.1,5,0.309,25,14.0,10,453.02,0.233,2,28,111.0,0.6002083951087144,20.0,1.7,6.0,1,5.03.24,5,12.66,58.0,N508,False,user_2
U7370,26,22001,9,2900.86,72.02,0.42316,41.34806,1,924.38,1000.0,44,0.172,198,69.0,30,2692.39,0.432,6,59,122.0,0.5668493831680891,16.0,1.7,24.0,6,9.19.95,11,8.45,28.0,P619,True,user_1
U0676,46,20550,10,2821.83,48.32,0.85513,81.62292,9,1187.67,366.62,27,0.52,172,42.0,13,2843.61,0.401,6,61,50.0,0.12606734305398687,36.0,1.4,90.0,3,8.38.72,5,15.52,50.0,D955,False,user_1
U8375,31,20202,11,500.0,8.16,0.54324,57.97771,5,181.53,111.3,5,0.301,36,1.0,6,565.12,0.216,3,45,102.0,0.5041764515878504,10.0,2.4,14.0,7,7.62.05,7,21.92,48.0,A855,False,user_2
U9564,,17402,9,500.0,9.15,0.42788,44.09124,7,274.0,23.32,6,0.338,11,28.0,1,432.0,0.283,1,49,113.0,0.570984399302022,23.0,4.2,34.0,4,1.70.37,12,29.77,25.0,X789,False,user_3
